reformEventId,canonicalActorId,issueCode,comparisonGroup,matchingVariables,prePeriodStart,prePeriodEnd,postPeriodStart,postPeriodEnd,matchScore,exclusionReason,reviewStatus,notes
hloga-2007-federal-lobbying-disclosure,cand-e31887c02ee1,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-a6b4211a12af,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-cedb82377bc5,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-7485a67e9a9a,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-e91c4b2ff626,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-ae18ee6031f5,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-c13182a9b9b8,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-6fda46cfe077,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-092f257e1894,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-878654f190df,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-64adcbc313b4,reviewed-finance,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-f18e67a52c6c,reviewed-technology,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-9c97a0fb312e,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-962f587c7257,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-07356898065b,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-fb1de2fa89e2,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
hloga-2007-federal-lobbying-disclosure,cand-3df4637714d3,reviewed-democracy,excluded_no_observed_prepost_window,reviewed exact-ID source systems=IRS/ProPublica dark-money bridge; Intermediary bridge; venues=intermediary; opaque_nonprofit_or_dark_money,2006-01-01,2007-09-13,2007-09-14,2008-12-31,0.9500,observed_prepost_outcome_rows_missing,reviewed_actor_excluded_from_estimation_panel,"reviewed exact-identifier slice from cross-venue adjudication; broader source-product, source-readiness, and calibrated policy-simulation gates remain blocked until row-count, issue-comparability, false-match, and observed pre/post comparison requirements pass; not assigned to treated or comparison group"
